users,weekly_hours,group
1544,12.6013088565861,control
1545,12.3416503140745,control
1546,11.9647189909343,control
1547,11.3738349802043,control
1548,11.1440287902539,control
1549,12.1517778419738,control
1550,13.2063726938461,control
1551,10.5114221167973,control
1552,10.9496258769312,control
1553,13.6378741169086,control
1554,10.7926658187967,control
1555,12.017463266151,control
1556,12.3441940273683,control
1557,12.0127198373321,control
1558,11.126549866811,control
1559,12.3428002843412,control
1560,11.8226122457175,control
1561,12.9214332545906,control
1562,12.3009444022095,control
1563,12.6933867527098,control
1564,12.3254719062788,control
1565,12.4080510227289,control
1566,12.759842255891,control
1567,12.5178382615885,control
1568,10.6527637417139,control
1569,12.3631598588683,control
1570,13.3147525646583,control
1571,11.5516940890922,control
1572,11.1918355317408,control
1573,11.9137315009604,control
1574,13.5854242725208,control
1575,12.1010574481867,control
1576,12.148762211653,control
1577,11.453565331856,control
1578,11.4723244127359,control
1579,11.860128440508,control
1580,10.4105885855502,control
1581,13.2341041656877,control
1582,11.6645451516679,control
1583,11.9825415972616,control
1584,11.7590331041564,control
1585,10.2080106010775,control
1586,14.049691511227,control
1587,10.8827823884891,control
1588,10.6464504551824,control
1589,12.4513023110309,control
1590,13.0332274248505,control
1591,11.8041143048861,control
1592,12.2273103867807,control
1593,10.8978002500125,control
1594,12.9552773685413,control
1595,12.3128304459125,control
1596,12.1010057131991,control
1597,12.7481154142902,control
1598,12.9989608947936,control
1599,11.2674846909868,control
1600,12.4808952401108,control
1601,11.0105496917426,control
1602,14.2295590483458,control
1603,12.4567365995889,control
1604,11.9641845564153,control
1605,11.5095572935802,control
1606,11.7794333888192,control
1607,10.898790639215,control
1608,12.0634704713571,control
1609,12.5835259330871,control
1610,11.4866411538052,control
1611,11.1874478780724,control
1612,10.3706800944854,control
1613,12.5689057065118,control
1614,12.333783306705,control
1615,11.7886774406311,control
1616,11.4489020696008,control
1617,12.2583611289411,control
1618,10.624789553589,control
1619,10.5272458508973,control
1620,10.5547903271541,control
1621,11.6387115753788,control
1622,12.7907099647306,control
1623,12.714657846324,control
1624,11.434846482702,control
1625,13.4180143034291,control
1626,10.85424321901,control
1627,11.5071821770476,control
1628,11.266947726344,control
1629,12.1592320803545,control
1630,10.2488070407805,control
1631,13.1848308670524,control
1632,13.2070316010208,control
1633,12.9776493265305,control
1634,11.9180082559568,control
1635,13.1562634225979,control
1636,12.4867963367525,control
1637,12.9588486627951,control
1638,12.1777923711888,control
1639,12.2922508810341,control
1640,11.4619520891789,control
1641,13.0140255847532,control
1642,12.1012696414739,control
1643,10.7812926284519,control
1644,11.0416232072088,control
1645,11.444202515394,control
1646,14.1218759116433,control
1647,11.820410012439,control
1648,11.3552645917573,control
1649,10.0981291623011,control
1650,13.2222502763216,control
1651,11.1487795586198,control
1652,13.6212028829576,control
1653,11.6708971980355,control
1654,14.1929979995365,control
1655,10.9175200236031,control
1656,11.4936390326399,control
1657,12.095918956833,control
1658,11.8798347420584,control
1659,10.4813323703254,control
1660,10.4894149371571,control
1661,13.3956049282303,control
1662,11.29157805592,control
1663,12.82793835311,control
1664,13.7077558372136,control
1665,11.2208334431284,control
1666,11.293100931328,control
1667,10.0070974894846,control
1668,13.8998765329109,control
1669,11.2437930641273,control
1670,11.6220442202758,control
1671,10.6360451985143,control
1672,12.7419581593076,control
1673,13.6109759960138,control
1674,12.2273874468953,control
1675,11.5994843260826,control
1676,10.3304196003569,control
1677,13.4907010973021,control
1678,12.6914874331984,control
1679,11.9590225233352,control
1680,13.2043448526784,control
1681,13.2985149635703,control
1682,11.5377829792401,control
1683,10.7742262521778,control
1684,12.9632667541058,control
1685,12.6932112279609,control
1686,11.4986068340739,control
1687,15.1539714169837,control
1688,11.9918619151709,control
1689,13.1387806409713,control
1690,13.4823464679464,control
1691,12.9758450089638,control
1692,12.1483502932832,control
1693,12.7889087573077,control
1694,12.5575812197077,control
1695,11.9726056069571,control
1696,11.1229250411998,control
1697,13.2162434707284,control
1698,11.6487501877251,control
1699,11.7056068826265,control
1700,12.253137809459,control
1701,12.0114979858265,control
1702,10.0242160377749,control
1703,11.5736732761384,control
1704,12.6123025601102,control
1705,13.2308141088357,control
1706,10.7291921919703,control
1707,11.3494443364964,control
1708,12.9965485945185,control
1709,12.005113528409,control
1710,12.7910247638377,control
1711,11.4368084632089,control
1712,12.2138262026989,control
1713,12.9770826641022,control
1714,11.7658388973642,control
1715,12.8486605539548,control
1716,12.6539708905653,control
1717,10.4094299737261,control
1718,12.3094231329139,control
1719,11.7215608927039,control
1720,11.4475662406665,control
1721,12.8760420727903,control
1722,12.2934836944415,control
1723,11.4027779531281,control
1724,11.8427963966924,control
1725,12.1841850602784,control
1726,10.9869679857012,control
1727,11.3201565952602,control
1728,10.7573063855002,control
1729,10.4649812635207,control
1730,11.4754599868896,control
1731,11.9814726145418,control
1732,10.431852828841,control
1733,12.4678516741954,control
1734,11.3321711360185,control
1735,12.3110823595875,control
1736,12.1425510041685,control
1737,11.6259652792692,control
1738,10.0550736239642,control
1739,10.4023186859296,control
1740,13.362047249541,control
1741,11.6393339966482,control
1742,13.9363973108641,control
1743,10.5441162024685,control
1744,13.4819057082973,control
1745,13.0761196360479,control
1746,11.242511598634,control
1747,12.7140855444324,control
1748,12.5813846292329,control
1749,11.853276097574,control
1750,13.5069817774513,control
1751,11.7204673567548,control
1752,14.0277387332987,control
1753,10.8042598041708,control
1754,13.3123178916738,control
1755,11.4759924872289,control
1756,12.3542495091413,control
1757,11.9283255123175,control
1758,11.866855693715,control
1759,11.9119226156307,control
1760,12.9177889313106,control
1761,12.0314392643698,control
1762,13.3589305821279,control
1763,12.1134948450992,control
1764,12.1743065463401,control
1765,11.9465195953151,control
1766,11.5752419659568,control
1767,12.2079115520999,control
1768,12.9929229177891,control
1769,12.8138578884513,control
1770,12.9960055838335,control
1771,13.7327442709197,control
1772,12.3570420344317,control
1773,12.1557263345822,control
1774,13.5527886562625,control
1775,11.9359303821545,control
1776,10.9917812418363,control
1777,11.107104476343,control
1778,11.3454853787799,control
1779,10.5662171714788,control
1780,13.4181843531983,control
1781,11.4061143347067,control
1782,13.1189717980422,control
1783,14.3840815632911,control
1784,11.5967135058452,control
1785,12.3701085584437,control
1786,11.4247069862656,control
1787,14.9192288071495,control
1788,10.9210852104781,control
1789,13.1784913292805,control
1790,12.869602773179,control
1791,12.9311663097985,control
1792,13.024681227599,control
1793,12.612975056105,control
1794,12.6081900814783,control
1795,11.1071082897603,control
1796,12.4520356063171,control
1797,11.6252876929783,control
1798,14.8401851450379,control
1799,12.732393453235,control
1800,12.840518928246,control
1801,10.6725362179279,control
1802,11.0233393018549,control
1803,11.4129241279704,control
1804,11.4319871847241,control
1805,12.6436409567262,control
1806,11.7626928924438,control
1807,11.7014219742933,control
1808,13.1895625592297,control
1809,11.9267179960045,control
1810,12.8634028692737,control
1811,13.0747074614509,control
1812,11.794147369784,control
1813,11.5663861675419,control
1814,11.8177762155919,control
1815,11.5689213270215,control
1816,11.5753903895681,control
1817,10.6461803235692,control
1818,11.8034050510178,control
1819,12.2341161368074,control
1820,11.4427937059809,control
1821,10.8866747250658,control
1822,10.3693645741398,control
1823,11.6121761185393,control
1824,13.7226320166356,control
1825,11.4414996998392,control
1826,11.3633391539127,control
1827,14.7813871338559,control
1828,10.0427441236065,control
1829,12.142527896359,control
1830,12.6644987989236,control
1831,11.5213725075151,control
1832,13.183689583122,control
1833,12.8054372913224,control
1834,12.0533177579003,control
1835,10.8326535847506,control
1836,12.3233501558675,control
1837,11.6792169775658,control
1838,11.1140497358989,control
1839,12.151278171838,control
1840,12.5793634720454,control
1841,11.9208331738235,control
1842,12.8487676353052,control
1843,12.7384771143774,control
1844,11.4290057146878,control
1845,12.286539016362,control
1846,13.1476198558874,control
1847,12.1395587020731,control
1848,12.0889266087988,control
1849,10.7827791678781,control
1850,12.7491525788502,control
1851,10.5840670758876,control
1852,11.8876173381623,control
1853,12.3040320060429,control
1854,11.645987195052,control
1855,11.1487575104705,control
1856,10.5388269248306,control
1857,12.2642518462139,control
1858,10.0926420559827,control
1859,11.0747687337693,control
1860,11.8884287070552,control
1861,11.0347655745673,control
1862,11.8371010761466,control
1863,12.8601840549443,control
1864,12.0180987749773,control
1865,12.1372624558365,control
1866,13.598886071248,control
1867,11.8886991513195,control
1868,12.2854558735661,control
1869,10.0160901039333,control
1870,12.0307402181074,control
1871,11.2399951137378,control
1872,10.7759867824842,control
1873,13.0023666525314,control
1874,11.9784585771412,control
1875,12.9453213392842,control
1876,11.0915087838028,control
1877,12.1629380475268,control
1878,12.9432089306346,control
1879,14.5446048602311,control
1880,12.8871909334934,control
1881,13.0604367664859,control
1882,11.3842521109991,control
1883,12.3528548814165,control
1884,11.5246718716915,control
1885,12.4220563698137,control
1886,10.8164408457786,control
1887,11.6162504165079,control
1888,10.5403341943072,control
1889,12.0457732244649,control
1890,12.4524561138311,control
1891,12.0575658703765,control
1892,11.3613061468513,control
1893,11.7613186816945,control
1894,10.3570973784312,control
1895,11.7774254290434,control
1896,10.2244315492661,control
1897,11.9845340972151,control
1898,13.7510468744589,control
1899,12.70420650555,control
1900,13.4810193242172,control
1901,13.3528879121592,control
1902,11.6700421643323,control
1903,12.3634987405133,control
1904,10.1723372668861,control
1905,12.8937777440525,control
1906,11.2808750657416,control
1907,12.9405095198264,control
1908,10.1288424090561,control
1909,13.1470027171805,control
1910,11.4970089051293,control
1911,13.425898368332,control
1912,11.9806600444292,control
1913,11.3619262735803,control
1914,12.4982710003921,control
1915,11.9417532648093,control
1916,11.3737832222248,control
1917,11.1053792392387,control
1918,14.4100602149449,control
1919,11.0503527494279,control
1920,12.55915150057,control
1921,11.7885853103204,control
1922,10.9821451981925,control
1923,10.6098090107727,control
1924,10.5113706908652,control
1925,10.5939553664744,control
1926,10.5037645177863,control
1927,12.6861459241021,control
1928,11.7632383693192,control
1929,13.999142429208,control
1930,12.6332386828956,control
1931,13.6481975469078,control
1932,12.5027186433897,control
1933,12.8454674123562,control
1934,12.4672473957292,control
1935,11.5979449363034,control
1936,12.9235267032534,control
1937,11.9919443592882,control
1938,13.0337842376143,control
1939,11.2008730182733,control
1940,13.0042330209533,control
1941,11.6880266438073,control
1942,11.1138504146377,control
1943,10.0777451037295,control
1944,13.6197007440633,control
1945,12.5192699046644,control
1946,11.944150068166,control
1947,12.6964176101185,control
1948,12.0535156788292,control
1949,10.6897165028069,control
1950,11.7919214109923,control
1951,11.6872134204796,control
1952,10.9417642903188,control
1953,12.4172235955665,control
1954,11.6845484657842,control
1955,12.825549134082,control
1956,13.2912720375782,control
1957,11.3748950220836,control
1958,11.1248532454508,control
1959,12.1433569428081,control
1960,13.4251896332578,control
1961,10.2652505739696,control
1962,11.1625953529776,control
1963,11.2842473846101,control
1964,12.3748209580427,control
1965,14.3833279619697,control
1966,11.5360870384382,control
1967,11.5734995978814,control
1968,10.2969047856018,control
1969,10.9585026439701,control
1970,12.7687349620122,control
1971,11.2546796225636,control
1972,11.5135285044922,control
1973,11.6469605551613,control
1974,11.9376994756012,control
1975,13.6196151095596,control
1976,13.2462114062564,control
1977,14.0085899557393,control
1978,10.1455804871759,control
1979,11.5372856175105,control
1980,13.0431038333273,control
1981,11.6961624786282,control
1982,12.318080700038,control
1983,11.3512509915492,control
1984,10.1310956564702,control
1985,10.7930034213545,control
1986,13.8972580576565,control
1987,11.7384144405332,control
1988,13.7879817161372,control
1989,12.8673005155776,control
1990,12.7025809379042,control
1991,13.623532239549,control
1992,10.4098412907523,control
1993,11.3900087854774,control
1994,11.6867188662647,control
1995,11.0778702319135,control
1996,11.7435193920437,control
1997,10.5828460206628,control
1998,12.6107810097047,control
1999,12.2415207979143,control
2000,13.3039648225257,control
2001,15.6654714221504,version1
2002,15.6154601045115,version1
2003,15.5788317880187,version1
2004,15.0416447670855,version1
2005,16.2491163084429,version1
2006,14.8211206300061,version1
2007,16.4955932831457,version1
2008,15.8222956938738,version1
2009,16.7747339357196,version1
2010,17.2479463764931,version1
2011,15.5837832425025,version1
2012,15.570282064326,version1
2013,15.9534747753406,version1
2014,15.3414084594054,version1
2015,17.602584076767,version1
2016,15.9363279512453,version1
2017,16.8688276341143,version1
2018,16.3783754805255,version1
2019,17.4156881687024,version1
2020,15.7909732434212,version1
2021,13.3219554076504,version1
2022,16.6091804709562,version1
2023,14.9663598228176,version1
2024,16.4973914964174,version1
2025,15.026107663467,version1
2026,15.9055280921659,version1
2027,15.4460233060454,version1
2028,15.7542404241928,version1
2029,15.3452143911928,version1
2030,15.016194757286,version1
2031,16.1964074606721,version1
2032,14.7834736877656,version1
2033,15.7149571355806,version1
2034,15.6996539351851,version1
2035,15.3613794993824,version1
2036,17.7428478960692,version1
2037,14.1305994043456,version1
2038,16.0311844918991,version1
2039,14.7908858704438,version1
2040,14.6589490520622,version1
2041,15.9542927735677,version1
2042,18.1879911156951,version1
2043,17.4220957955256,version1
2044,16.1832470214765,version1
2045,15.347067161619,version1
2046,18.0425593161042,version1
2047,15.7655088051596,version1
2048,15.1085752334137,version1
2049,14.6425296944781,version1
2050,15.4159720119455,version1
2051,17.6680951169632,version1
2052,17.0857433558504,version1
2053,16.5575283286187,version1
2054,14.3631671813398,version1
2055,15.7284619703679,version1
2056,17.0917985539091,version1
2057,15.686246739787,version1
2058,15.3179761027974,version1
2059,16.052080686487,version1
2060,15.2907035321604,version1
2061,15.6452916856537,version1
2062,18.3950333417961,version1
2063,16.5510099368227,version1
2064,17.2487858951619,version1
2065,16.0494701524458,version1
2066,15.5444511847296,version1
2067,16.6578894020274,version1
2068,14.5145325876149,version1
2069,17.4691845489514,version1
2070,15.7782388338958,version1
2071,12.9776967863446,version1
2072,15.130904460414,version1
2073,15.5861084450652,version1
2074,17.9892182649557,version1
2075,15.9210102324892,version1
2076,14.5161710531734,version1
2077,15.713128948686,version1
2078,15.0989762309832,version1
2079,14.425982887604,version1
2080,15.3316850684764,version1
2081,14.1438354859217,version1
2082,18.6839229180279,version1
2083,16.2782467355872,version1
2084,16.6250696166822,version1
2085,14.8485674979147,version1
2086,17.2956673074251,version1
2087,16.5221284733892,version1
2088,15.0613734995836,version1
2089,15.8922621377264,version1
2090,15.6003684916586,version1
2091,17.2867013627278,version1
2092,15.8363509003291,version1
2093,17.0852298369074,version1
2094,16.7298319452746,version1
2095,15.7008244060372,version1
2096,15.9500813861272,version1
2097,15.1375896943757,version1
2098,15.5020019010494,version1
2099,14.6040817829236,version1
2100,15.5756227908919,version1
2101,15.6351126695406,version1
2102,15.7819193017649,version1
2103,18.4993517878994,version1
2104,16.1451738898345,version1
2105,14.5221965567541,version1
2106,16.9292434867967,version1
2107,15.7119793447356,version1
2108,17.4093724561135,version1
2109,16.0537680012201,version1
2110,17.6067677783535,version1
2111,15.9827728764076,version1
2112,15.4573609494404,version1
2113,17.9786926597401,version1
2114,14.6338873547685,version1
2115,16.4248963614703,version1
2116,15.0236909785201,version1
2117,17.1929716838827,version1
2118,16.4409596302444,version1
2119,15.5709024405101,version1
2120,15.6223357338985,version1
2121,16.8887000577643,version1
2122,14.9349938888555,version1
2123,15.2227288026553,version1
2124,16.4078626341039,version1
2125,16.7502716734815,version1
2126,14.2849968274254,version1
2127,16.1922546868679,version1
2128,14.838266762089,version1
2129,15.3581713355298,version1
2130,17.3124391873755,version1
2131,17.001540094408,version1
2132,15.8064721599738,version1
2133,15.0668231801424,version1
2134,16.3103294450571,version1
2135,17.5833217135866,version1
2136,16.9061491748766,version1
2137,16.4011428309565,version1
2138,16.0756974415288,version1
2139,17.0594891681225,version1
2140,16.9169380373111,version1
2141,16.8092730769438,version1
2142,15.2883777213225,version1
2143,13.3104148209635,version1
2144,15.4329529745974,version1
2145,17.2991988325582,version1
2146,15.8097084554452,version1
2147,15.3619516663092,version1
2148,13.9646161183742,version1
2149,15.3956276445529,version1
2150,15.1918381109237,version1
2151,15.3932208215115,version1
2152,16.0869088205054,version1
2153,15.7657029706028,version1
2154,17.2625268956785,version1
2155,14.4362019083332,version1
2156,14.5065284772165,version1
2157,14.9028651780482,version1
2158,15.970893252116,version1
2159,18.1736849195643,version1
2160,17.3697870487358,version1
2161,15.6216193385115,version1
2162,15.2212551236733,version1
2163,17.2640853291763,version1
2164,16.3080131170418,version1
2165,15.5814983104766,version1
2166,15.9623570704237,version1
2167,17.1872985663751,version1
2168,15.8943423061551,version1
2169,16.2024416522992,version1
2170,16.7804084742775,version1
2171,15.4578576204673,version1
2172,13.973467853505,version1
2173,15.9783280063192,version1
2174,17.2222826059403,version1
2175,15.8263183681154,version1
2176,16.6640131917273,version1
2177,15.4521618020872,version1
2178,15.0825579945581,version1
2179,16.4371057530331,version1
2180,15.6150314384484,version1
2181,16.8423753037782,version1
2182,16.9530163050564,version1
2183,15.5893681842466,version1
2184,16.1008082767632,version1
2185,16.920755693184,version1
2186,17.4595952148917,version1
2187,15.6031574658338,version1
2188,15.5169161712226,version1
2189,15.683780867684,version1
2190,17.2100039478254,version1
2191,15.2470193520383,version1
2192,15.350732756373,version1
2193,15.7457555467203,version1
2194,14.7036304422206,version1
2195,15.5753429092846,version1
2196,15.6008442713803,version1
2197,16.0598749090245,version1
2198,16.6806778643598,version1
2199,17.5694217608577,version1
2200,16.811309021887,version1
2201,14.7287320745885,version1
2202,17.5046758843759,version1
2203,16.8069871010381,version1
2204,16.0645769808026,version1
2205,17.3440537105334,version1
2206,16.5418977718844,version1
2207,15.8459349591336,version1
2208,15.417668348252,version1
2209,16.886588633178,version1
2210,13.788843032061,version1
2211,15.8451117189062,version1
2212,14.8728865505361,version1
2213,13.9798829640032,version1
2214,16.2226270034014,version1
2215,15.8720968778814,version1
2216,13.9759548612264,version1
2217,15.7203211208168,version1
2218,16.4206306599806,version1
2219,16.6428849368779,version1
2220,16.2943813826943,version1
2221,16.7191417324505,version1
2222,16.1925046993183,version1
2223,16.3674396359564,version1
2224,15.886601078297,version1
2225,14.9634063844571,version1
2226,16.2525911634997,version1
2227,16.922545422591,version1
2228,18.2749359455592,version1
2229,15.5585613317912,version1
2230,16.0117520326655,version1
2231,13.8730069207298,version1
2232,15.2078854340995,version1
2233,17.2888180834078,version1
2234,15.745663471606,version1
2235,16.5688857356286,version1
2236,16.6674503301778,version1
2237,15.0503757081765,version1
2238,16.015508672369,version1
2239,16.2325324038769,version1
2240,15.6883108395406,version1
2241,16.205749057658,version1
2242,15.3460130751721,version1
2243,14.8467422926775,version1
2244,16.5274909189825,version1
2245,17.3939191094103,version1
2246,16.1816305561046,version1
2247,15.9306984765115,version1
2248,15.7055346134675,version1
2249,17.4140303353027,version1
2250,17.0999977297978,version1
2251,17.4044112418038,version1
2252,16.6231322780056,version1
2253,16.2739428967278,version1
2254,16.4996457928825,version1
2255,16.2633414835141,version1
2256,14.7998817225416,version1
2257,18.1517819420199,version1
2258,14.854530398667,version1
2259,16.9523056944307,version1
2260,14.7640759679625,version1
2261,15.1061536439458,version1
2262,15.2910890165287,version1
2263,14.8023429323767,version1
2264,15.929909657674,version1
2265,15.1507705701922,version1
2266,16.1568633586304,version1
2267,18.0174151088318,version1
2268,16.7375926200682,version1
2269,14.3084107760383,version1
2270,16.4777165919995,version1
2271,16.0746825133799,version1
2272,17.9424313403825,version1
2273,16.5051473830684,version1
2274,15.7415384228478,version1
2275,14.7375284563769,version1
2276,16.0467896381203,version1
2277,17.1899707653759,version1
2278,15.1059688353775,version1
2279,15.2347086937974,version1
2280,16.9845250328921,version1
2281,16.916771844367,version1
2282,15.7104553449353,version1
2283,15.5124892915808,version1
2284,15.7281673710928,version1
2285,17.1062175397554,version1
2286,16.0586232491475,version1
2287,16.2586562144285,version1
2288,17.6314055830722,version1
2289,16.8693685965191,version1
2290,17.2170444171584,version1
2291,17.7203973021453,version1
2292,15.6872225736933,version1
2293,15.8978152970342,version1
2294,16.1672044716824,version1
2295,16.4566074331856,version1
2296,15.4984252475781,version1
2297,16.2269399740732,version1
2298,15.2913668779465,version1
2299,16.3534873961787,version1
2300,15.0528024635276,version1
2301,15.7676469958791,version1
2302,17.3915556801619,version1
2303,15.6557767197924,version1
2304,15.3025780148413,version1
2305,16.5854134413108,version1
2306,13.0048970097206,version1
2307,16.1019857427368,version1
2308,16.20675920093,version1
2309,18.3444262283484,version1
2310,15.4391209164165,version1
2311,15.197778626406,version1
2312,18.2854328282459,version1
2313,16.3672433528395,version1
2314,15.9941340428092,version1
2315,16.5120772114285,version1
2316,15.5526157754673,version1
2317,14.7889675577075,version1
2318,16.7709538208052,version1
2319,16.0890088693866,version1
2320,15.9010824063241,version1
2321,14.6842752398035,version1
2322,15.2043834073062,version1
2323,16.4823807574113,version1
2324,15.0483697878915,version1
2325,16.499536594645,version1
2326,17.2421534709183,version1
2327,16.9472798285076,version1
2328,14.6712511976002,version1
2329,16.1269567876699,version1
2330,16.0099153824756,version1
2331,16.9049619183136,version1
2332,16.3832164876303,version1
2333,14.6915699577819,version1
2334,15.6616406182677,version1
2335,17.1271884677764,version1
2336,16.9347299236631,version1
2337,17.83059590944,version1
2338,15.0192673401804,version1
2339,15.329254979738,version1
2340,15.6256710769661,version1
2341,16.995353828139,version1
2342,16.1021435088213,version1
2343,17.4829437277334,version1
2344,16.560048682855,version1
2345,16.1424509589261,version1
2346,17.8296717331529,version1
2347,16.5183978005134,version1
2348,16.6918742619224,version1
2349,16.02801003583,version1
2350,15.8349548493301,version1
2351,15.2789649487985,version1
2352,14.7181697772918,version1
2353,15.7771511791747,version1
2354,16.0273187797099,version1
2355,17.827627833449,version1
2356,17.1784119143731,version1
2357,15.6436888550749,version1
2358,16.9337946298994,version1
2359,14.9146607878839,version1
2360,16.119806436279,version1
2361,16.4717604997471,version1
2362,14.3026116380359,version1
2363,17.1927057807942,version1
2364,15.3121998774674,version1
2365,14.1895435283286,version1
2366,14.7573014491108,version1
2367,14.0292447934448,version1
2368,15.5879633345954,version1
2369,16.8258040612088,version1
2370,15.4384412256337,version1
2371,14.7731827161511,version1
2372,15.6664160352515,version1
2373,16.0061745150558,version1
2374,16.2465594811952,version1
2375,16.4475679134497,version1
2376,15.7549820624543,version1
2377,15.9235666054505,version1
2378,17.1230495090989,version1
2379,17.5807503603153,version1
2380,15.1721386728138,version1
2381,16.4912116521303,version1
2382,16.0185769770195,version1
2383,17.3209481854549,version1
2384,16.9302307363093,version1
2385,17.0762161444248,version1
2386,15.699729386567,version1
2387,17.0447406250545,version1
2388,16.7091411104054,version1
2389,14.7305925364929,version1
2390,15.067914265561,version1
2391,17.3736071952999,version1
2392,15.5389471548822,version1
2393,17.3156961218707,version1
2394,16.6589347124269,version1
2395,14.9290091427549,version1
2396,15.4610135718386,version1
2397,14.7026118536655,version1
2398,16.1902334854114,version1
2399,12.4604140388051,version1
2400,17.2113976012162,version1
2401,16.2908838201119,version1
2402,16.8147708773807,version1
2403,15.7776593874763,version1
2404,17.4348308432557,version1
2405,16.1896091246226,version1
2406,15.0184125598274,version1
2407,15.9216988257061,version1
2408,16.9007417595755,version1
2409,14.5538952143442,version1
2410,15.9285229046784,version1
2411,15.2038563908709,version1
2412,14.4545605168638,version1
2413,18.0962002355429,version1
2414,16.1673460988804,version1
2415,16.5140986555463,version1
2416,16.125394721329,version1
2417,14.4187522093927,version1
2418,16.0730407602207,version1
2419,17.3476969363568,version1
2420,17.375399559457,version1
2421,15.482918670506,version1
2422,17.5158271088242,version1
2423,17.499125728863,version1
2424,16.8145769699184,version1
2425,17.6656485407398,version1
2426,17.014968698301,version1
2427,16.5271561461381,version1
2428,14.0550639956553,version1
2429,16.6883102574957,version1
2430,16.0763314178965,version1
2431,15.1625003806435,version1
2432,15.8498129385996,version1
2433,15.0037864673745,version1
2434,17.2166001333878,version1
2435,15.8281647105103,version1
2436,14.666040019431,version1
2437,16.1415607198592,version1
2438,14.708588943952,version1
2439,14.6675128057018,version1
2440,14.1945164443266,version1
2441,15.3219593183852,version1
2442,15.5266419487921,version1
2443,17.0274170786444,version1
2444,15.402612431246,version1
2445,17.1598493772808,version1
2446,14.6667731195003,version1
2447,15.0742443382945,version1
2448,14.925504874691,version1
2449,14.5488835047009,version1
2450,15.4112678361399,version1
2451,15.8846157131229,version1
2452,15.2796291311748,version1
2453,16.0033002573417,version1
2454,16.9873613404203,version1
2455,16.9535093887766,version1
2456,14.2912986876689,version1
2457,16.2933987850923,version1
2458,14.8509981111725,version1
2459,15.8247060998092,version1
2460,16.0351548019577,version1
2461,15.3332135720259,version1
2462,15.1843131829296,version1
2463,16.1218773684828,version1
2464,16.06535405517,version1
2465,14.2736474836169,version1
2466,15.0644133695403,version1
2467,17.2986542981661,version1
2468,15.410016348212,version1
2469,16.5552929785264,version1
2470,15.8050565238977,version1
2471,15.3118745626025,version1
2472,16.0826986445058,version1
2473,16.1681468319568,version1
2474,16.8055467288226,version1
2475,15.7877991309504,version1
2476,15.1475705981166,version1
2477,14.7033251852142,version1
2478,13.4553390541823,version1
2479,16.5362580116192,version1
2480,16.0234656656005,version1
2481,17.0469309841009,version1
2482,15.4935951390561,version1
2483,16.6479619748764,version1
2484,16.4857187913047,version1
2485,14.7929984875707,version1
2486,15.997029799144,version1
2487,17.5868597609769,version1
2488,15.00677574381,version1
2489,16.0600225555203,version1
2490,16.6574145200918,version1
2491,15.7668920446705,version1
2492,16.7456786756924,version1
2493,16.541077904769,version1
2494,15.1648409181906,version1
2495,16.1348118644469,version1
2496,15.7155789463497,version1
2497,16.46668491467,version1
2498,14.8935774074163,version1
2499,15.8921780579616,version1
2500,16.0502377393555,version1
2501,16.3108790616091,version1
2502,16.1788874896836,version1
2503,14.9402189422175,version1
2504,15.0263654765476,version1
2505,15.4386634891968,version1
2506,14.7171013403345,version1
2507,17.9866377658248,version1
2508,16.071184730399,version1
2509,15.5979059741712,version1
2510,15.8042342423959,version1
2511,15.6067782216571,version1
2512,15.909864390899,version1
2513,15.8066881058148,version1
2514,15.3677037645919,version1
2515,15.6283160143953,version1
2516,15.2674081255596,version1
2517,15.1867121233168,version1
2518,16.5877521938395,version1
2519,15.4678765647161,version1
2520,17.4701413558817,version1
2521,16.1260460638049,version1
2522,16.8776152531707,version1
2523,15.5225354553094,version1
2524,13.7570688339993,version1
2525,16.0156187673475,version1
2526,17.1321675796428,version1
2527,15.9245948384947,version1
2528,15.5562850949809,version1
2529,16.260078388442,version1
2530,16.0133417778467,version1
2531,15.0361154839609,version1
2532,17.6573076237129,version1
2533,15.7749340795026,version1
2534,14.4814250647186,version1
2535,14.6644164572995,version1
2536,16.5295288155233,version1
2537,17.3932611409182,version1
2538,17.1266278077032,version1
2539,15.9886406554171,version1
2540,16.9403368019711,version1
2541,16.7878551904844,version1
2542,16.0869419380834,version1
2543,16.0328009706043,version1
2544,17.5528573548263,version1
2545,13.5951219582861,version1
2546,16.1673292848814,version1
2547,15.5968733185982,version1
2548,14.254156304055,version1
2549,15.3061568785645,version1
2550,15.8603338193271,version1
2551,15.5417620306177,version1
2552,16.9839967781322,version1
2553,16.6872254734377,version1
2554,14.8893956266847,version1
2555,16.5415867679431,version1
2556,16.7801779784428,version1
2557,14.8078110736276,version1
2558,15.7527328618911,version1
2559,17.6540719313873,version1
2560,16.5030398951594,version1
2561,16.9100533670129,version1
2562,17.7562196593663,version1
2563,16.127037057543,version1
2564,16.2659669689362,version1
2565,17.0800382789507,version1
2566,16.0093688508123,version1
2567,16.3842202438253,version1
2568,15.4670271517381,version1
2569,15.1774523105368,version1
2570,15.9533450374139,version1
2571,15.4371903642948,version1
2572,16.7868909990665,version1
2573,15.3524332561865,version1
2574,15.2199675139016,version1
2575,15.0984748058016,version1
2576,17.128544364619,version1
2577,15.6161731997089,version1
2578,15.4067194149561,version1
2579,15.874974102916,version1
2580,15.517307726909,version1
2581,17.6710453999969,version1
2582,16.6859972973707,version1
