user_id,city,tenure,channel,opu_6_week
e09bf64cd4e123e7964d69bd27f6ef52c2df32c2090acbaa65e2a2986fda22a7,LAX,477,15,0.17
159324327cd1e3db5b44d0ce7537287d0e15b9f54cace2ff9cfcb60a9163bb5f,LAX,266,15,0
f18808468d9aace443719ef97d94fbd13f6ed845c1d0e41f383e74ceb463f760,LAX,140,10,0
b6bd4842ae5a5714d7c4d4fb15955c10b0ea114de4c9ee9089e9c43574bb19eb,LAX,682,2,0
05ea34d382358c6cafb2873ed7d018fad200452eb26c0b22b4ae510f6a9644db,LAX,508,2,0
f8c85573a9ecf9a0a05a4a8672c65f68e2e2ebef979323b6ff0f96a061806870,LAX,467,15,1
4dfb840265b6a0584ca1d2501bdf0dcf05c8444a9646628841fd6eeff7338c5a,LAX,41,13,1
9db36256af6209782fd98d492928bfdf8f45244a4ca7bf5d616181624d0c4ab8,LAX,609,2,0
fd119af9e87cb833fdbf9abb7b4763986efec515c5c0b0c36daaaa5fe8eb179a,LAX,182,1,0
25f28803f8a776370b95fc0ae01581ec15179881c55c523c455e53458c72936e,LAX,518,15,0.33
c95c5481a38c4c64329c4569fcf45003c8d1bbb325ed30a01f7ffbd3d6d8d237,LAX,87,10,0.67
f4e08f9578f7a0858db9d2b5f6dea345563db2151accbef34b3cb6ccc3e905bd,LAX,120,10,0
e31a69ce2b374c82588c039069e397b0b735f42c76cf441856ba81c20b12321f,LAX,117,10,0
07751f43ebc799f32f7f2b763448b4f941fe4574a443958cee2861d04c8a3464,LAX,797,14,0.17
2dfe8a2096139d23b6aea360122c37d632fceef5e915a6e6a1ed4e66173cadc2,LAX,81,15,0
a48cda47f82827ef4231b0509f96a754abaf54d3752f7a171a7e45a91d58569b,LAX,75,15,0
1a36aea3f23c74255ce8f34074fed72f408fc728b184f235a9ade0f617031038,LAX,710,15,0
6703f033551a8bf54d5235f529f89b35c7670fc6af3c0d1d6950f4e7abc22f33,LAX,107,15,0.67
6113abc83f51a31214fd41b21404a9e2aadac6f6e52e59ac228228f289f0f3a5,LAX,32,2,0.17
13c3fbad32d93634e81562c7fce12964e277277bd3934da0586cb8668c4f592b,LAX,762,14,0.17
d9c73cda3211da299df27926b2fc50e505a953202b21a68f36483d0b24fa9c68,LAX,79,2,0
2adf4444032441ada07779271305e293d3bdf3f0fe821311806a4cd771abafbf,LAX,66,10,0
5407a3410e9c7d23624aa9aabf8b89c51424869c119f186ef727e09e99d0e082,LAX,142,15,0
a913caa2cabca7459351a78f82168bfa44791c585303fc0ae6e35791e523f7b6,LAX,118,15,0
5270053912401af4565db2dd84cecdaa0f7a88aa37aa1c768144238291925015,LAX,120,15,0.33
28ab8f04a090e30dac40447fcad6fb5a2a88fe0715972ff2ee6832dffb862b8f,LAX,151,1,1.83
6da9f18953b51a0c1cbeea49cd1bdd9ca4f1a1f864f52c95e04a36ee2f8c61af,LAX,68,15,0
b8662ce82817a6193b61a4fa837e13ba7ac187d5ce0e0513a5b1d2f0dd3320b6,LAX,124,15,0
50b60a9ba3980778562aa697b23495a390eb3685b642cde30658444f3b04a945,LAX,26,15,0.17
5f2deccceb1d69c022fa0c513a3e176c5a54e5f5b01e7961fde10d3511b0238c,LAX,249,10,0
77b72c8a04744c77020445d11ce3bf089d5c26c5bbc4ec6390a447d39078dbf5,LAX,39,2,0.5
10954cf24a258f6a0db5fd056ad8821b6a353b1bfa839c8a2e59ba6bbf15b4a2,LAX,420,14,0.17
833b6185999ed97c88e4e5050495645bf3e2324f6bb3f66ad53e9a57738ed7c1,LAX,189,15,1
8d5ab5876a1ebe4ecf789be3c7aa572a9244bf273218c9467bcd6aa379d0b2c8,LAX,305,5,0.17
4bd02c4a7d935500536148b64de6a4bbb56acd0350ebc31b6a34127cd8699c5f,LAX,378,15,0.17
42e042fc5464f59519116ec7748202d169a2b233a631340fabecb3f89252cbe2,LAX,349,10,2.5
98019ad976cbd76936ec35284367434945d23a513e3132b8c27a69cca7ffe36c,LAX,692,2,0.67
6f351b0a9803b79f996d423754cb9a3a43e06bd219eb80236e249faf4dbd32ae,LAX,529,10,0
b685e8da44e00955da33fa294ce62ab8c2bc07f7cbaf453c504e6680c96b40b3,LAX,264,13,0.17
4ac69ff7e7badc45acb9c21c8d5f5d70cc2cda4342fab5f3437580f0e14c8b25,LAX,754,14,0.67
ef6702c8f3845c5fb6ca68df54501d7e5739735d137cbc75605dc681d50b46c6,LAX,37,10,1
c74036d124b0e5eff74262202c3ed24fd25f41814bc387252910735d4e626bdb,LAX,642,10,3.5
0bf0814ca6981869f5a66d540a79035ca464a8f7fd47008829c57b03ee72f370,LAX,257,15,0.17
10a93e39e2a7fa225c379bb18dc73ce6e9c2b81ae76575e034d82fc66145d6f9,LAX,68,10,0
540bcdde2b70d1218fa79d9bbfc469fbb85658a25721deada2daea62dbb2bce1,LAX,251,10,0.17
70165d15c5bdea76690a5f269c0974799862cd70c4e3eb86290333764bdd1da1,LAX,56,15,0
f86f4da4726432d6b8eb18e26fae0e23d597a1892cff007807a5aadc25cff672,LAX,61,14,1.17
66f6299a57296bf34f2407965a44943e099da92eb5fc0a13d1d0375ee972f8a3,LAX,390,1,0
7d32e374bee9aa4729012a40d12ff24a16ab7e5b85c464f608009959abb643c1,LAX,615,2,0.83
eb94a0be966bf6f9afda567c34c315a346f093939ab907044d528aac21bc44a1,LAX,69,1,0.33
12035182aeeb11bca2d3bcae1418c601fb6a487e73b25c80b98f405fe03497bd,LAX,38,10,0.17
180543c8e39b2eae5602202797a27e75bb78de51248f498eb8515be8f8f63eaa,LAX,67,10,0
ab3b9a5c19e5718fc5a4c6eb3633b6358b0406807da1f9a9cac74d7e870de3dc,LAX,591,13,0
9a516af3f1c9fe5de899cbe563c9e56d12711b1113400bcd03b5a2075c9a0eef,LAX,27,10,2.17
b396ce4f74e5339100455f8e8273ac8804783232556a653d475400ca1d954526,LAX,74,10,1.17
49cb161cd3343254989f3d7d5e59009dddd0e330232d37ad3b4aeec3c47449b4,LAX,19,15,0.17
c823d9b9d96ba7842335dd05183c142870c4feb96e9206bfad999f0d3133b2c3,LAX,486,10,0
5c31a338e64b516620a101df5732870707ec12462ce597c6f6c14d61a8877019,LAX,123,11,0
1783da9b3f4d4f90f8339b737e8bf75d738cac09a7434a9cede3fd66da15a35c,LAX,78,15,0
0c0b20889f44f76854f6676abd51d28c9de394b7bf5d4c2a6b8fc6f7a5ba5473,LAX,116,15,0
7841b8757db9d73109e375a02ac8af77bb047f59484bf9434ddd082b6db769f9,LAX,690,15,0
60a840793eee77368192452d1c8cc9587145c4e234ea25cabee67280f7cf855d,LAX,77,15,0
a5aa30589fb3192a11773956d2b66b78d8d789601d663459b892bbe4e4093f53,LAX,97,13,0.5
9aafe7a5569d3302fe7881f04a9d2c46a8c39b13ad8c34dd678935bbdb8def34,LAX,117,15,0.83
ca8603121b0b412a5bef3456ee2f02c24276471ea832252beb7377eb80b88f7d,LAX,75,10,0
942e445a7c4432c6ab4b3a85ffd170f631e1018fc6dd8159d1fed4b68c69766d,LAX,125,10,0.17
90267b8744306890cc19c11bc922bf34c9112387355e8c554b895050d79b0398,LAX,448,12,0
dceaa98d453227627df7086ae1c19c21da8d8b8037b8ab2dbd9442affb800592,LAX,620,2,0
48cf4b43a479bcecab7ab1e129938b6b20495a36db21381c8cd7b314b1aa0453,LAX,39,14,0.17
4bac4873fe99b164b4971dce2b492db18c2cd4849245111853f8e2b5ca19d55b,LAX,502,10,0
e47c4917bf9f17677fdc5e6c9972cedff35ab8fbb66f6124e472e20c92699374,LAX,161,1,0.5
bca61ba3ed36ace56f60e7d7a9fc0a720eff1969fdcc889c97d457cff89d97e5,LAX,69,15,0.17
a1b52c7b29ef95dda98fc0912b0eb5411d17217991401c1ac1977442987fccac,LAX,305,10,0.83
4a0174a90fa8e691c55a3558c9412a299c0ceff18704fd7d3c39855ed1c40023,LAX,634,15,0.17
96dcf48a76640d60e46ab8dc919b121bb1c57c9b53700d3481624593b20ed4d6,LAX,76,15,0
15af9a8541626d132bfbd2f33ee2a87d85c29bc6aebfc0b397bac9b95d9a3106,LAX,33,14,0.17
231e5fc9e1f3d60f4dce7ee7944afd0d4d2ac2794e8cf190d79fc284e1ae62f4,LAX,71,10,0
004d49d56c53e642c6f6aca67eab590072852cfb13ad7415a1362bba7e5840b5,LAX,331,15,0
90d4649c58b21eaaa4d9d0cf08d7413f34f1f70bb0b98e2f886c94f1e2e88c80,LAX,122,2,0
361d2bf9060a7db6eb398dd19b4cf0871d5b0d6e74b15ddf08b3e3c41b0767d9,LAX,532,10,3.5
5c0ffe8a7e0aca642b30081d7a068a6492ef37f822abd98ff04c71e1a1a94fcc,LAX,117,15,0
3770d6e9eeb2c430f1ed58050767fa6f48247fd6b8263150d577af179307e37e,LAX,76,1,0
541096da0a0fc0326862be7f046f8d7f4b67a73e7ed1d13f550565b9bb6bb26c,LAX,273,5,0
0112a2ba80c70006fcfa63e013727c3660298ca4d495c101cf04bd3fcc86fd46,LAX,404,10,0
b2ff79d72d2ada9d04431cb722f433f4ad50ad9b849a75ef181215b093015460,LAX,462,10,0
26c4b608960208af4b93972ae1c8b50a2cbe9cec0d7fd985a986005bd555ffbf,LAX,65,10,0
d0c51f413a2fbf4a168f069e627b74480fb019c6a9de445142adfde84dd9ac9c,LAX,672,10,0
02d9873d1384fc2612f30be849f8cd565efab8ed410186da68f8438e68c0b2ae,LAX,235,15,0.33
d1a8903ad1a737ea887111ea1190da77017ea8be4baea1714c07d5a352b7df7d,LAX,212,2,0
0f20a3e196017b984405d0f7f518001c2094cba52712b769b1d60867b71c2cfc,LAX,112,10,0
3416f53fc0be493c97c25281644100341087cb290e06b9d42f944d43311b665e,LAX,392,15,1
35a9ab3cb5e23c5e6eeffb5ef50418631b7520580425a042417f2f3e5a6f9c2c,LAX,40,14,0.33
5acc7be6147de9215ba34ce7678a5326af89d70bd216191ff77e988307e599c9,LAX,21,1,0.17
013ad9a878e91dd68800fea2b06c3cca2845d6d244e61cfefb08b9541097e955,LAX,453,2,0
98e9cd55c69f9af998538b8c3a0409a627a7171c4ff91cc6490d7e0842b6a4ae,LAX,39,15,0.83
f98188459f079836a088e3c164f8540880f2bad8fb170bffd3cbb463063b8132,LAX,221,10,0
dfa6265f4ecc95a9c61f866a4f999ddcaa9796c7c463dfe8edaf312874fb275d,LAX,39,14,0.5
6245542e6bb7ee8f2310a3a7803fff0ac0621fc42d9de6e95049b0eeacd09c0f,LAX,447,10,0
cbb4aade95f83350456e04170d5836e5f4a449b1ab04b8c47ceb79b93a465c80,LAX,97,15,0
9e13b00ce206422a9ecc3c0e31809d1fb2e898287cb3e02f7705fcb75b5280a3,LAX,158,2,0.33
337c9c67dbf68cfc81449ddb5f1d82af94ae98ad4e778c09b3b683237527749d,LAX,68,10,0
1f2bd2ba59ba620d3ecb488ff1801c14a0d5473eba95701859f5744bec8795bd,LAX,74,15,0
4195f4f7190b184c7c9874acd4f8600fdeaeb06e5aa0e26161cd938f89b8b0bc,LAX,89,1,0
08c43132c9fb2cdb5db8e496c84c07a703e0f562de8004251343177ba6d7b919,LAX,717,10,0.33
477fbcaa894a901563a02584a7da886eef6c7e457e183c6c119d0f6db4573073,LAX,339,13,1.83
3d6ff8e955782476e5c336719b2403ad444667023f44aa4e9195ab997c76d643,LAX,266,15,0
fa08e27c8d1669ad049e75ac0ad64396514892ff309ecca3a80564617ef75a09,LAX,795,14,0.33
1e6bdb83f325836810b23ecde9d7412ed0fe2ebe1d048423d38cac6d7b25d125,LAX,118,14,0
ffc964b079d0ebfc9ae2f2eacadf5edf35edfa9081b24bb546be2dd30cf25c0a,LAX,89,10,0.17
6d89fb846473edbbe1dc534827bf41d83ab62f6cb81bea33e681f073ab825d21,LAX,116,15,0
3fe89217f819fe535fc179bdd7bad2674eb121fe981abfc1373d1913fc856e4f,LAX,70,14,0.33
76cccfb4e00d5dba68bc00c14f85c46357274619f9b276dc72b31cc181cd366a,LAX,73,14,5
46aa96d13185f75337904f0f07a901d30327226ec6e72e579e3ad8d2d77ffe1e,LAX,75,10,0.17
80f973af395e6c0d7f7bdf5f1205b6d131f9755639137a13a73f253d9a907ad6,LAX,69,1,0
d2212d99dc7056c52e7b704b6b65b98a9a62414a096ffc05ae092977842cee20,LAX,6,2,0.17
ab28cbca11dcb1547a1900aa37988ad25f24c1b072b19371c72f0ed3ae6ed15b,LAX,299,10,0
12612d2c453d711ef783dcd13ab0637b89412b65cde7b9683345498bfea6787f,LAX,215,15,0
b55c0106c71f8537101ad2defa4040bef9c672f0b7893dc984ba790b8aed98ed,LAX,473,15,0
6c0514e5e200b7bab2b9d25be114cb4479046c7cf7320d190ee2a2362e4cfa9a,LAX,392,15,0.83
d992c3bfbf5c4bc8fd8d3dc06402fe95e072745d9620affb3ca76acf457c0a48,LAX,347,10,0
70616a91bb3536a8b78f8579e104ea65fe384514ce33417bca8de4c8a4fef646,LAX,789,14,1.17
26e99cab6240fc6ddba414f6aa250fe4604f6a0fcb4f837901dcdb9b5c261d51,LAX,755,15,0.33
f0ab9232b99a4fde8306b8d04ca38b07b4730b1335052a296a07c44b022f7bf6,LAX,495,10,0.5
b1372fa72f912d0948a483937a72c907c6893b04f74f7e1f1ea40386b860e6a7,LAX,157,1,0.5
cc464f257c03c875def0604e75101e4dc33b4d5da7a8223d5063876c58791333,LAX,31,2,0.17
484d6585e7f9ea93adc06937dee0e7cf0a979a0e502610d96a5578dff05298b7,LAX,39,15,0.17
047cf1def0fe0d8f86342e88f636d63c6b7b9c779b9b9fe82dd064e2f5f05a37,LAX,68,1,0.5
3450ff4524fbd1c46ceca9d5093e19c5dd31b3aa5c7e83217f4cef94c91ac598,LAX,39,14,1.17
e6ed45e81808d7e26db9eabce63d1d4cae4817a7abd8dfa3af14ff1e99e3941a,LAX,515,2,0
5f238e733f583ee00fd8cf0c7fbdbfbbd304e7247a2e1d0d2c8e8c7c0661b15d,LAX,728,2,0
473442a6fc89439587306bd545c81bd40b84adb1f789c3801df9a317d896a730,LAX,405,2,0
192c783c429edddd4ae8a87f4c1f1f34a789e180de0234523a845dbbf1d6a034,LAX,68,10,0
6d25eb8a503a536c489cb276e9a1fcd53bdd3a6058fc05bfc598311b985e7aea,LAX,73,15,0
808041886258a4b4caf0d4d628ec4c21560e30b85123bd2700809dc08c4a224c,LAX,67,10,0.17
afbc434e0b98d510fd6d3bb421535e3d1a2b12e3e82192149d3c36e3d3b5728f,LAX,40,10,0.67
9c35816f564cce8efef86e1abd0cfc64d374f0bffecdc0d7c481d619e945b806,LAX,70,15,0
fbdbc1d0ba74b21385ee83fb84004f87a49e4d73a43f2e3beccd6b10de05e5ee,LAX,35,14,1.17
52618e23db1b3495d13931bef28d6ee015918af655953a26619f4adf197ddb3a,LAX,307,14,1.17
fcc8cc1e5a202f1bb848cdc857753181915f8a57f02648e214c42321cfe7cf6c,LAX,586,2,0
2571a09f36839052977f71a710a0b8bd57c25c84c9070059331e3c762191b815,LAX,249,15,0.5
b45bb974d1fcb421fb6631883cc287086adde78b3a805ec29d7124f6c959ac2e,LAX,68,10,0
bd597c5cfa05791c6a328c481bdfb2903ca22b4689cbe5636f524910858c0269,LAX,70,10,0
41f372f108fbdf8f0417f2329460736bca16ade64e5f35b42baf296213238c66,LAX,753,14,0
6d8384c5059bc3ba3d544066f6ac4813d11b5743f8306601e5046155e99f49cd,LAX,70,10,0
7e13c450976831762d22a8fab94c17a059b8294b4e99891acf2aa2fce3bc90a3,LAX,38,15,0.67
f4f616fc389270febe85b5671c6ccaa12c59add370da26cda721e2f5b125f207,LAX,121,15,0.17
7a1634ed0e26f6090fc8cccb279d79175f3f827935bb996dd6c38abb71e13be6,LAX,69,15,0
144082770cb3af926886892efd0180d62453270ad7676af4f58338a55dc1f400,LAX,122,15,0
4e73b784aaa0749062696cab14aa51b69c2c50d2b0eed0cfb7aeed8e3e4c418c,LAX,40,10,0.83
6f3e2b20679d051565a97898599cc5cd44fc5a38f6e24afffee6d1e38c78dfff,LAX,462,15,0.5
8293f2ae13f3b32637a16d283ee729bc473207e122e1c4c1e5ea8c2370e6068d,LAX,341,10,0.17
4e1b065acecd92256ff4595e07a099eec79cad2137f415bd3a291ebdf8192157,LAX,18,15,0.5
067f5048c15c4bc90e6ec33255c2d3212ed4139c6d89bcfe5540d84ac36975ae,LAX,73,10,0
571c59beab2d193d6d9d80848fcff5de0d5815eeb4b84e09fcd867126f683bb8,LAX,38,15,0.5
9d3f0633f513ef057a89e4a69c5e72ca2ca14d28e81888cf82fffdd6f11b26db,LAX,384,15,0
331cca366d54255fba3627f3733c0189f686853cef856807d7accd5d24369585,LAX,605,15,0.33
622251ec9142933e4dd97666534d6e4708afa27f996eed2562d05e9e12d1096e,LAX,214,10,0
eef0ba911cc4edd8809d0d57aa07f4d59742ad274646c2bd307a6edbc4b71090,LAX,433,10,3
5f390de37adb2ab9bc6ef59b408700026b120febe0af9a5865a44b285307c1f6,LAX,116,15,0.33
0e6ce71fe29fe782f72375982e3f3d8f292b8ae5f65bf644e9c1d4f05b8029aa,LAX,48,2,0
60c5681873fb753abc1edeb7949cda9fc5cdb0e89f0bf4548ab533118738937a,LAX,784,14,0
558ebffda46e5d3309eccfb795074e895d83d24dca95f8b7ca1eef9614bfc5d7,LAX,720,2,0.5
23b4df36a3115294eba95d9be363087d2c91dcee334f3a9ac89374a9c557db2e,LAX,34,15,0.5
3bd838fb60eb6f8355a8900c1a5822009e9b683e899210cbab5cd56702abc7c3,LAX,49,2,0
c39a1dd034432165dd377ca37712fb59b904b810a72408dd634e0126f809931c,LAX,36,2,0.33
ff1c7334bbf19bf7a69ae10dc15b17561ee2f3d2aa620b5ae73a992b8d26a622,LAX,301,2,0.17
ecfcea1b25e05a244926229156717a809fe65eea7776f34f26e95091199336dc,LAX,279,10,1
e46b925278206bbe80aecaaa0282435bd599904832a52fa4d07f6cc21f9a1d2a,LAX,649,2,0.33
c08354ff66c409ce0a8a0fd376f123b8b84af56f48507b46a810b078ca662461,LAX,33,14,0.5
488550a6e2bde5ab3a15b7827b667bc8c2ce1eb9558dbc65622d7159957f275b,LAX,178,15,0
d572cad9cfff744c528af9b0e0ddb2fec4de2dfb56280eba7b8d4c01a9e1cd81,LAX,683,2,0.17
6effbfb46d2a5f13c888e07bfb1fd1e7e620182ef2055782730b57dcd85fdaab,LAX,150,1,0
88511999fdd15a04ad6f72e3970613ad2fbdf4b389d5f405797fe41901809ba3,LAX,72,10,0.17
222c28b55ea18cd5a79ef803ed025cfd3061d22fc4a404dd8c12e54e2a43af52,LAX,382,2,0
cb27f6e7ec668a03f4f1d4ef80bd9ec6021c9217391dfaf0933faf095a5ee7d0,LAX,73,10,0
aba5636f2f46066aabd9f903c4dcbfee65eb4f6b89cca6269ea8abafb3abf07a,LAX,6,10,0.17
f6a709ca3f6d66f741c692b628ade4fdbdf37e17450e2a6d9aad9b8a210c872c,LAX,31,10,0.17
4c159691938eb73070bbd927ea80305eba22ee9062218d880a9794c48346c2f0,LAX,564,10,0.17
4d94d18f3d383f6d6787f45f4101c87f0b8d2cabeeceecd42d920e6ecbbb3b80,LAX,166,15,0
1bc1c5736ecf70603d0c1a22cbd39a502fe0ec067ea540b7b982efe59d462fbc,LAX,277,10,0.83
64921a3e1dc6a0c7c477fd493163b7abdd9d27be8337f604ec5792a5584da0b8,LAX,179,15,1.33
6da0e8daa9c8a008e28556f884a74ea8f88cef640518e1de31415186e361da02,LAX,427,14,2.67
a4bb2c3d3f161b4a8589a84b7168f49612dda596b3d00ee8fff89a847a67d1c7,LAX,452,13,0.33
108a77e9ac30f68ea23401e5a4825434f96b93177c3c62b42e66945d0edb7960,LAX,41,15,0.83
fdde17333ac25888d7d8a6a050e5dd3f9dc6440e6b3b07faae7f57708b814d33,LAX,296,10,0
2fdff22cb4a39e8693009a8f57e4ab8259c16495c7bd1ef748d528f4a4b6b65c,LAX,19,15,0.33
5d8b5ebeaad75347e3c5595cb929009c3167fbed74e9e37d4c5c056b33ed119c,LAX,265,10,0
3dc21cfe1c9f187343ec833d9800b7252d25b8392d0f56e44c1ead4735b8f57a,LAX,13,10,0.17
273b95348ffae27f86500a0541835ef9d99b4ddfa1c0e5b7a9a0b7606f00d4f2,LAX,23,2,0.67
cb97c03f512728a1aee0c922197b9d4c59a0d3debb9cb9414ab0661c7efa292e,LAX,734,14,0
5511a2ccd8ea5e8daa34bcb00c84d4441dc92afac9ac83390a6321f1b686ffe0,LAX,133,14,0
6c7920d51a568cc1e47d15ff12943f645f040005931cc60dd372a7a541e804d0,LAX,119,10,0.17
89c7c099216ff392329ba4c84b02c9ed923052a41db2400f89ce01188bbe1e6c,LAX,768,14,0
60a9a51e3aa24632f250cef17f5ee7c07368e7a8cad868d3c45a272af4c5e764,LAX,213,1,0
9b12a7d716240e0d0a9146f4d6c224282f7afbf61fb9718933654122fafcaa6b,LAX,116,1,0
3062d496abff0106fb21cea99d24d47d18199d650d9ea73aa052eae8714bedfc,LAX,70,15,0
5f401cac956b4fdb9309de970a4eb57a79d45706decf1b63b3b93b066cc3f723,LAX,31,14,0.17
907962452038fa66b3fd0a1ec3c32f2ed53e63988944c3ef5eede4f3077eeafe,LAX,39,13,0.5
1be4b747f5fea5b0e38ca131ba636084a962243dd9dac2793bc1cef344e7469c,LAX,173,1,0
9d2081919363d4175049f47f8d150ad604ebdedb2d4194546f8ab4d89e599fd0,LAX,682,14,0
61f691456984cb7820ad5e02515f37c0090cc0c7961cb3efd0e8d553f82a3fbc,LAX,438,2,0.17
515dfda964f967a65c509e6150f41db4bfed02995f0cf0e6de4b17ed72928dd2,LAX,642,10,1
6304e404f39e5517d8ec370d0dc3e17ac45a45d1c8f366ad093173e077b92b6e,LAX,506,10,0.83
a877025d4b63b74efa65aaf73d765629af3a9387d2e2f34790d4bea7c0d9ff1d,LAX,185,2,1.17
d21d18aff8e6176308fc20ad2bac22db462c74ff6cf541dbd1cab3fa98af23a4,LAX,37,13,0.17
5c796281a5a27aec84e4caaf28f5f40a89b35eb5b9d292d9f2a0606e0b9977a4,LAX,489,10,1.17
1d2cdcd3215cec234c2b898af5347a435ff1d5be31c8e5ad2dac0d9380cbc659,LAX,745,15,0
b2a50da2f7dbbac8d4228e420bf0a464d4985a9b1eb9d63c201d15e47c3fe70c,LAX,35,15,0.5
8009f83470018c2c675c4a1e9797b224330736e9b561ca4cf7b33aafdc99e0ac,LAX,171,10,1.17
82b4201e7dd6d3a3743d55cfa979246bd689243f468df0171cb40ba9094fa029,LAX,257,13,0.67
e31d2c8dc8d3b5232bdde758ec950f6c971c8f3268829fc91c8fb1ae9a8b0595,LAX,298,10,0
6510093fa6214f645da97a61166e885d73072138acd43ddd3d566213c6247ab7,LAX,48,15,0
935e7895f23cec6e5b2081df8ee9723db71dfe7a4fcf05724d09ee08744fea1e,LAX,432,10,0.17
03988a3f5af69965a5aa54ce1b0e3fd49dcf5b95451e95b1e8bdb677164af1da,LAX,526,2,0.83
3baacaa2774a59cbfed86b524d5c3e56281ec9bc1cae1779928594d1ce549e48,LAX,213,2,0
dfaa2ff10d5a3867f6ee866c35818e559cd0f5ac0b3b8ef536ca532c3c7cbd7c,LAX,263,12,0
ac7435b802ef2da159d537a1ba2f5eea1d61365d00d5b5a2808781fae97b870d,LAX,720,2,0
33a57d7c70c306c46c89b18caa75c3dfce4bc454ea6dfeddd98aed35b9609dd0,LAX,609,15,0.17
2a31426ac8a37892a3184784f01caeaba128f0f71bd129d0522ea36e4efe7df7,LAX,55,2,0.5
27ba612d0bd2302d7a1513a1d0c79b93c7d75791d6127fa066fddcc66dbd85a5,LAX,10,15,0.17
e76a0ecf58707fe395a5f0a27386a03f325ead13c36eacd3bd22cfd96e3df61a,LAX,767,2,0.17
76d37f00cce02d823d0a395deee986dd2aaa497ccd074ad123750c884e0c2f9d,LAX,124,2,0
759ed36eb878b243c8f1ddfe4888558991d9cf9488240af261d96936b59766e0,LAX,72,15,0
61f63cabea2a63955dd83c4ac16b2fdaee76f87500a739bb2caf87410481acda,LAX,37,2,1
b22e0500fcf448d241e1826c774c4a011574f4a45157a74786c1b5b6a3d4ca71,LAX,97,15,0
280dd2be5a1bb72e1e83bf58b512035d80370a1365f2556efe8b60f4b63a02a0,LAX,76,1,0
64a2e18e6f5a049b67648a7a5ad44e7abb33aa3bed21601e7073bb91e65e0c67,LAX,488,1,0
776cd7f8e0e085107142175cec28ef1641902a5dd002777ec937aef3a5eea0b3,LAX,328,10,0
5d409981b77f00874e3578b85cc933d7f697aa8e2f978ad8fd51be469fceefc7,LAX,37,10,1.17
46b2295c1885196715f2a3f46d22314c7b45b330b1b717798774e8663742df6b,LAX,116,15,1.17
92a209ea510c46e3b9ffe6acb50696d77166ba71d80caf24bdb895a7fa922e3c,LAX,66,15,0
cf0ff25060558373d5d122ecc2a691bece0e081f680cfdd748f3ab826ea705ff,LAX,250,15,0.5
7c700bc26028ff873abc83edb4fa8fc2eceacf5f4d13aa4766ec996b4e4dd626,LAX,388,2,0
f31a2b3913282171ba659be7c2df94fae841be8d08b7e7041a6c797bd930c2e0,LAX,76,10,0
55f1eb4a82b3c075aeda69edf5923564f8f973351f5378c081a381a62fdf183e,LAX,312,10,1.33
c72e3430ea9c29c3c16b7fe5c3b3b549bc8f736f7f07423e3ef9cab37ff4699b,LAX,103,2,0.5
d60dc06decc7fca3446c4e5f105ca948f0b6367c2c95a65b7cc96f4067e5b029,LAX,18,10,0.17
c5cdfed27de9dd6f01e8207c383da608c6f7bc4c47d69a7da84d90b61f378694,LAX,304,10,1
824f41a8d987646c938f338f8aac44ae10346bc0e4bc3285e2f592fb7809fdf5,LAX,768,14,0.17
3e28d028931fbfadd622c9f859751604d578354904d81d0699689147df6c44e1,LAX,431,15,0
ab7264ba03c4681d3aa00cfb7c7a8eefe2d753d402dd6962525c404380f831d3,LAX,615,2,0.83
dd850b6014848142ca061723d331d60ae3b607066bca8546a5bcc35b68bd1dd5,LAX,116,13,0
db8754e7f9abf7d81600299e5ddeedd4b23c97072196c96cc2669b6107c81a2c,LAX,69,15,0
8145ddbd5b5ac96bbe246ac961b0b5987700740376ad7336864d6ee1c6c6aca7,LAX,34,1,0.17
c8f50dd3de5f7634f67c94ac0b16fdd265cbb7bca62a4b97524d67512f3c0a89,LAX,33,1,0.17
23182e3fcad91ed8209fa78a2ad09d348820ab189dd88fc9cda3971eecf9df15,LAX,34,13,0.5
cecc32ad8371893f3b134284ae85737adc663cf4195d8a7b11a5a013d25b6e0c,LAX,40,14,0.83
0ecdb7c223dea849d100bd7dff4eea631bda1c7ee84c45537457b786f41f6567,LAX,264,15,0
0bbd480b27be90f881250321d9268e4dc3126cbd0c62d5f5ad345f3eb6a0036f,LAX,25,15,0.17
130e3b4c74c76f26a027216855ec9a6505adf1090e14684f51ecd9cad89b8dbf,LAX,120,2,0
c27f12e4c90a011b7422f4f6d3d443451ac684a6f41e293e092124858653815c,LAX,66,10,0
5c05c40555ebaef867b990dc9e7f85f50ef2ad61cca9f016478e6b0277ceea52,LAX,218,15,0
d895bbdbd49d0fd3b89b184777f87a79b5ae4d1290cdfd06d46105387691272c,LAX,746,14,0
8fb0d4fe498d9147ac654718c94e54553f473122f0706d77fc9ab151b90a92d5,LAX,802,15,2.83
d3a22a729de0fa29109f9eceb6013e81946618355a365790b0c66a14d175b63d,LAX,68,1,0
f1e7db3bb2a98f6dde1881a364a6db069b8f518b53e9ab18b0cb62de426d6a24,LAX,71,10,0
410d496e08ccde52438de08ddaa7ad086ef762e4c94210e4ffc7683f40dac0f7,LAX,278,2,0
55b1b0670c4a36bc2d24642ef506ea1a6029e1d19f5b1fc0b8b31bec7ab60c01,LAX,614,15,0
