order_id,order_time,merchant_id,user_payable
93e66bbfed545f047751f4a406f5813a94047dde041f55fb7768fec1901edb8d,2018-04-13,06d17897972ced4c3c9819b93b293d09f9579d8d22dfc5278130e87d507e6cda,11
0cbbf6a9672418afde8a49d149156c25b9d915edc018d3c536cf647d2780ecce,2018-03-15,9148f95ea37f2fdec531243481939e6ee1bb6439fd27f7130e32331a0b734d3b,11
a764f55e6f11d0481147c15961302c37dbd3fa4de1880001268ea49cdd08278a,2018-04-11,9cb8cf6675ea72fb034687875ab73ee7f06ae62b227117d3bfa869045ea97fbc,11
b09116d25d62c3b00ac9ab35726c1f70af740ba4d8868ae3befc8bf211ab23cf,2018-06-26,0e79d5de4366c385b75ff2f2781c5bef18b1db007631bf5cd875e569dd4f2927,11
6f5dd81bcd4a74c0f96790749722135fa9c532399e63fcb261001a6d8b3ec1dc,2018-10-09,e8e7ea35ad9c52a150ef29038d3dd588591addb9fb397e8488c4c24321006709,11
2c9c02479c7de78df313b36de5604e76eb774485b22be0fa5a28f56b0fced309,2018-01-29,9148f95ea37f2fdec531243481939e6ee1bb6439fd27f7130e32331a0b734d3b,11
32e7b03c58f426e0b7cb0d679a4aa9afb0c397f5794bce3a1a20f040a37c9c27,2018-04-18,80812331319653515734c75e9a0058db01d39cf74805f69a7167b4ba7eb421cd,11
0a18544ee00604a421a69021732189d577e791522bd7ab8e5122ba4a851c38c8,2018-11-12,f4fe0cd7f49dd51a36817acfb8c3d4460b8e58582d685e78b70380198f2f071c,11
842af3bc3ae53c3900f8baaa50a5c8e81259ce210aec0f492a44ddda3292829a,2018-09-12,4179086a51ff278b02954f1d3dab538f2552ed3ec04dafe27adf72c7ddaa861c,11
344bcd1ad7642e8b5e812d6d967b270192a587d1076a7ca197a8d73aae1fa44f,2018-03-28,cb6324e3337cea859a9336c082127e91d0c0dde7e997c5a71cf3699ed1027b4e,2.79
116b81c2ae25afe9f4cc17f287bba363c4a143834b162eaa566dff3837a693eb,2018-05-02,9e12455c94493afbe00d53a7a5f90f55992011a08aa82880e9465e42031f49dd,3.95
8c8c4766f31cc432f66da60bcc75a48067753f53213cc55bd36ea0c511b33669,2018-03-15,7dc6aaec834fc290bfb0fa3564e6e6a556cf53057010b255d38b35b425e4aba2,3.95
43c63c7ebee4b1af17be4a1627c716cd70ecd35ae915ed42e7fa11bc8c71000e,2018-09-11,1c2174e9dd3508b20efecda782d0f0d00dec7d8ef1239b926c452924b978f19c,3.99
ddd92d67542c0e4205e9ab82e79dc5092f6c590719b57ee8c74a9ab16cb23105,2018-12-28,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,3.99
3322ac8bf5ac07ed32298a716917c02d28ca085168087c0e4cf3d49f562a0b1a,2018-05-30,1c2174e9dd3508b20efecda782d0f0d00dec7d8ef1239b926c452924b978f19c,3.99
c5914ccd58b9c5eb02909d8c5cf7d93a3d85ef45dc4f95d26b69e22ef8df46dd,2018-11-13,a7672c76d270afdc580fd253fa50facd066a08276ff2dc148f55e67f5687d548,5.15
871d7a45ee23c122da9d73c3725b3fd519b51656937a1404f0ac4c419be9c52a,2018-04-26,06d17897972ced4c3c9819b93b293d09f9579d8d22dfc5278130e87d507e6cda,20.6
76089f638e0a4a749ab1d94297e0bb30250bca0036afb3c4274d9b01f6b63d33,2018-05-03,54ce081e1a58e33cbd3a01f5758bd4faf0ae3beae8e08509196d93b53849d46a,2.95
cc4d44de0190e889e6d2784c681b8b5d541dc6c0539f4b8b3e2d47ddbe1d3147,2018-05-18,54ce081e1a58e33cbd3a01f5758bd4faf0ae3beae8e08509196d93b53849d46a,2.95
ee6017372c2943aa8a0f3a45bb43f5e70c71dff56a29c943d698b5ce141d5dd4,2018-05-10,54ce081e1a58e33cbd3a01f5758bd4faf0ae3beae8e08509196d93b53849d46a,2.95
5dcd0135e6e1117b352f6521d31a774ca491f0264faf4263cee463eaf52f0ac3,2018-09-20,54ce081e1a58e33cbd3a01f5758bd4faf0ae3beae8e08509196d93b53849d46a,2.95
e586eb1e839b6fe67f7910fc1ae858dd81b6a13b189960eec6ed69d6b0eca349,2018-05-01,54ce081e1a58e33cbd3a01f5758bd4faf0ae3beae8e08509196d93b53849d46a,2.95
d4fa4e1f917a13967bc2e76a78c46aab8eb10db9cb5224b8d3b628faa5725ef0,2018-08-13,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,5.9
d5cebca463944a24aaf149d21a519aaa4c2f6361d777cd9272a3435fa0f48921,2018-10-22,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,5.9
ebfa802f795594afd26a403cd84ead514408a353190e9b17fc9e11582466b7d9,2018-12-03,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,2.99
ec506487634d38eb202ec3b264bc0e712e2b039d542eac3182d914d1e539c031,2018-12-04,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,2.99
5f91af3a8e246f29d383bbf9f450cf608e84584122baa94a40d39037f5b618e4,2018-12-10,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,2.99
7d518c8e4d2321e2a5983dfb65ce38d59a75c9d8d2809b7eb391244fd75045ed,2018-12-20,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,2.99
9e90ca1ccbe1e60dc4864b28d889001945ef2f6b30f4e738c363a54c31f48c30,2018-12-12,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,2.99
13c97dcfcca8b349841225dafce42cf2066b3454d6fa42b2051a5a330f5b809e,2018-12-10,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,2.99
8b9cdf2eb69a5bb23b6cb6c255f202c023523c985cf3c5920be26edf96958d67,2018-12-12,ee3a581364aaec01772cde87d77aa850bc8e1b0161bde97688fa1319c0e44b06,2.99
be7a1e814dea0f89fcb6df64b7e11af40416b6dabf36699dd97e8287eb26ec97,2018-07-05,c0911d2682475543fff12d50dd6d0ec5e0e6f1d4a0b7883c2b0c9df99432b8fc,4.15
3d1107f672af537d0a6d5d2e9cd17dc2d9ca21211011f097683b7aadeb9a6747,2018-05-11,239482b3d95c973a3df09b9bdb7b692e2cbe84d946489c581e054bbfaec88c84,4.15
2a0d11253e285ff812274a7073798c59ab5c95ec42c86dc7f6250f7ae5f686f2,2018-09-08,a7672c76d270afdc580fd253fa50facd066a08276ff2dc148f55e67f5687d548,4.15
753fef4a72d64906681ef7278eac5b9afac697f8f4e30755147cd0412a78bc7c,2018-04-20,c0911d2682475543fff12d50dd6d0ec5e0e6f1d4a0b7883c2b0c9df99432b8fc,8.3
122be8f9a91fc53df2df56b118b197df73b76a3eeaf6124ec99479b3570a6a62,2018-12-12,50434c6f9b2ad18c1e1cfebecea62812ba1228100031038dbe6ca3dc513af91e,3.03
25f6420dd126a06bb47a66fb282a7a73335a7f952db205272201b0b303c8bf19,2018-12-28,50434c6f9b2ad18c1e1cfebecea62812ba1228100031038dbe6ca3dc513af91e,3.03
0cf1bb44c83a4bf36373fbbd5cc25d6c8e388a0cb086b3dfa1885bb72753dbc6,2018-10-13,b6359bfda36c4485535ffa34d1fc675c359ac511068ab80b8ff2b0c92dc0f646,6.06
dda6568449789baf898a534323af90e49ebae6d6d8b25c0d8781ab550e5c7b60,2018-10-12,b6359bfda36c4485535ffa34d1fc675c359ac511068ab80b8ff2b0c92dc0f646,6.06
9f20f816f7be3b9cfd9f6baaee727c67ead9f0dcdc3bdbe1128df47b4e9e7c35,2018-10-12,b6359bfda36c4485535ffa34d1fc675c359ac511068ab80b8ff2b0c92dc0f646,6.06
90daf84033824a2f27b7e24dc0ad53b363c52939abccfb17754b77d60db975bb,2018-03-09,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
950659db76c10fe158a1bdcda7dbbc79a7516791db3132fa7b7794ad6555465f,2018-03-11,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
b6fcecd1d08c88495d38bbdad83db7d016ce233c25841e5e36fc04575b3e376a,2018-03-20,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
4b470e2c86f99996af10f8fa207f0635826536ec5c5c3fcdaec4271a39a8414e,2018-03-16,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
75f09089927dc24da37c35d451b675aff94e8cfef8f4eafd1eefcc8b1e17b652,2018-03-22,de175c8599d63a9b1e6f431144ef92094bf379dbf7156b4a4d1825ed2761ba93,3.07
7d0ae1ae003ec3a18a12ff0c8d0a63c3850b007580c7ea5486f7b0525bb72c22,2018-03-16,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
3e83ffbcbc897283846da53a8018598a3bf0a839968f65ac45b74ef525284646,2018-03-30,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
bef883691e35d15c541df1d669ed79edef1b7b62ec2ae0a317433873b5686cbb,2018-03-15,de175c8599d63a9b1e6f431144ef92094bf379dbf7156b4a4d1825ed2761ba93,3.07
8b75ec569a85d71c3cfb4277ef9c2f06e482c22b4212b0852e6311c0b373c7ef,2018-03-26,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
5da01b4d7233ab1b77d3f404f598ba32e8d6812523e172f61b082158fe638541,2018-03-28,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
69e5cc16e0caba35813ace31d5462cc2cda757dc47841ba578d88929037aed5e,2018-03-09,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
746093dd307b7621599f72a6caba795ec179f511fcd9ef975f8e1ddecf15336c,2018-03-25,122c20984753d6cf819c077c9224fd90c86eaf837634c86c0626396463251a68,3.07
770e42c14c6c36cb1d068d750bd0f904d47c9b4073e9a8a22481d67f2510481e,2018-03-23,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
a5da55aa2d8ba47b3946db20858b032f97411ae45e8a56b3bba6993e55edf5ac,2018-03-22,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
edebfb2558fbd93a049c32aba51a2aaaf4e212e9f9910282227c5b989bede702,2018-03-13,122c20984753d6cf819c077c9224fd90c86eaf837634c86c0626396463251a68,3.07
ff56c4ffe8edaed7b86e5bbc44d090b307c8df637ce5671c968e3550b9ff0cad,2018-03-14,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
44f87167f315657efda1359a05875a8d0b218b0ab908de785829666bf7feb4de,2018-03-15,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
0c9c89f116fcd5dd9db9f30db74a0990df28385980422c853671b44efaf5dfed,2018-03-17,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
d267af92261ca0ad3af66814f71ebecd095d44f9cd8aa34666240a60a97180d5,2018-03-19,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
3f7788d6fd6691e7d289ff61fd60ce74ac4165fbfb5833cbc095e361e5069ea2,2018-03-21,de175c8599d63a9b1e6f431144ef92094bf379dbf7156b4a4d1825ed2761ba93,3.07
52acf20c3f133273de815c2b58684efcc4b15522640d9ccbfd32fcf838d198ed,2018-03-15,122c20984753d6cf819c077c9224fd90c86eaf837634c86c0626396463251a68,3.07
8b9f9de85871fa5909c679c08286856a1e4c0889f240d96d742d6a6102cba1e0,2018-03-21,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
bade69ab03715586a4bfef20afab426a8450b2a878d71a7cfebdebbc5abe38f4,2018-03-14,122c20984753d6cf819c077c9224fd90c86eaf837634c86c0626396463251a68,3.07
50c68d5518d1468ee576292ea3ac79a4733d9df7650fe04eb9b23607aa623079,2018-03-28,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
29559129d09996a13e4ad9d1c1d0c434f2e67c1b7e2ae4658649c2814bd13006,2018-03-18,de175c8599d63a9b1e6f431144ef92094bf379dbf7156b4a4d1825ed2761ba93,3.07
af47dcff7d8e09e3e1d39c0d55e828586ddaa8c51f5f5023f484e2e0ea6f4eb4,2018-03-12,122c20984753d6cf819c077c9224fd90c86eaf837634c86c0626396463251a68,3.07
b98a3e6be1d6c55bcdbfea143fba68231f66f1525665c2fb63bd9aec898e7cc1,2018-03-13,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.07
d0abc66e3d806e96f06b0479e207991defccfe6eb27e1c6a3d593af43f488e28,2018-09-11,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,5.35
fa10e6389943cff28ea7acc8474aa61dcc71f6162c2b9bd724796bb6e8ff725c,2018-08-24,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,5.35
02516d65ea862c8fc9f19792941ffc76f41281330f8c86dc8bb27c2fe22cce2f,2018-03-08,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,5.35
75a7dc7a42e7c29ebc92cc5f75d90f1704d03da765c4d073370b18bb29ec1e00,2018-05-08,79f3b4ca7c250a67db601ecbc3fee1810a4c739fbe941f6eace980b68bdbe146,10.7
f8cb84cd469410c8966b8c3adb990a497a7e9b98f6094b11c5e389457d4174c6,2018-12-06,2b59bfb315f1c6ebd901255a782695a8c23e5d1df153f4925ef4ff0183e941b4,10.7
f15e5f998a0a622a4be02f2b55f916b5bd756b0545ef2640d3cee59461265a51,2018-05-08,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,12.44
6e6531ccd4b27fea2849c09e67897083c6b3babbd13b1db7a46352e529c25124,2018-05-03,239482b3d95c973a3df09b9bdb7b692e2cbe84d946489c581e054bbfaec88c84,3.15
4d9bd8079c3bdb37450049ac0740ee5bc70d8c90675e721774ee77c6e80e7750,2018-12-13,ae164abb91cf0da318e83d91f2cafe962f37c672488c80eebcd94e6692123a82,12.6
544c2e736392a7716744e74d72adb3b46d0c72222292a0cdc45652a130f04972,2018-10-18,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.35
65cdc0b96474efbdb7412c93cb189740701c743d90f22e99204d9e6630095616,2018-12-10,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.35
b65efbb60e812a30bde515f5a2248b217f54e18d1d27e674c4046cb55349c7e8,2018-03-02,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.35
c0c0ffdc2166c5078df516ebd2ad67344826fcf61e6c1b48340505bca5f0c133,2018-12-13,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.35
56806de12f20c260edb9f44c2b0138f5e10413ef73466b5b3de98ce13dabc5de,2018-01-02,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.35
5d0dcf4bc25085330634e10d525a372ef1a102f7239340b15687fd126d271fad,2018-03-28,a51e3b795d1d413aadd9498481918d1a831a6e1e76acd5e07567e0c7456955c1,6.54
63af41f0e4e63365f9890f5cd8774e3cfc5e394d2c293ef48d9505b22cdcf34d,2018-05-24,370908cac4e6738060de8c5aa25f8475d6fe60dfd06a5201aca22e227b80ec2c,3.31
9c985b78d8b2d7bfff7dae0dd15046f6ecf73bec9e09447bf5951c4debd32774,2018-10-17,020fbae87230562e365c5495bf78373543a7f215a62e64fb870729970e3500f5,4.47
ed1c25612bc74ee963dd68654969e389b1334a83a46dd95b94e2e06a44952e91,2018-03-15,fa99404265ce1475deb1c3b321ccdb9e0b0333113ef763742b21ff356a047342,4.47
0843bc10be358a9012cd399026579c68317000b9486ae3c9fdef6555bd72342a,2018-10-16,020fbae87230562e365c5495bf78373543a7f215a62e64fb870729970e3500f5,4.47
b54fdb1a316a38e9b88e713a71850f2d90f7dda3b32232a99bbaf59f77eafa76,2018-10-26,020fbae87230562e365c5495bf78373543a7f215a62e64fb870729970e3500f5,4.47
ed7add9af3e16125397dec9a410eb7d8b65939d651e443b983cf1bf898dd29fa,2018-01-24,1ab43f784f03567cae98c33d5d68f72505a125066924c14e61c16515bb86dcd8,4.47
76b99567dc7613a85f1a61478b94bdcf0f62343d93412b7bce9b978b5dec7b22,2018-03-07,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.35
9ca4360803062acce0ca206d0157e55e73357a8041a74c10676380ea9d1d006b,2018-05-08,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.35
b7b50853a86e2035e791e4991efbcebf5cfe59ca7727cdbe5113a39338050de7,2018-08-21,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.35
d2897df9ddab05d888821f4d6bb3a6d8957064ec963c2164013ae6da87980e04,2018-01-10,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.35
b869ad437aa744b9a5b4a84a9944951c55749f71fb419c12b4d5f163357fc4fb,2018-03-11,b2691c13e0877ac6003b25008881c377bc76f1b864ff8fe2a8301a860be37d46,3.35
3297dea981c0a73fdec506baade7c27212d07f19ece4b3f5a74af75e38e79006,2018-02-22,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.35
ebfbafd9757a9da21b15b1ea0423e3cdbe1850d44d8164f7ec7db8f7818746d7,2018-03-21,20fddba62186c4ee16730083968a16496a046427e8fbb90888845b76161235a3,3.35
10ef5cdf91da2f834d276ed636edd762c8107a035ecd51e7d982663002c95c26,2018-07-18,a7672c76d270afdc580fd253fa50facd066a08276ff2dc148f55e67f5687d548,3.35
27df1b8fa96f6357bcfc86d07ff06b5f613e7d5fa13fbd293a8fa49e1a422b5e,2018-11-20,4179086a51ff278b02954f1d3dab538f2552ed3ec04dafe27adf72c7ddaa861c,3.35
392b223e7bf6513691990552f8f55b19ece57d58a78ef7ac16c0584032603f57,2018-02-07,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.35
7226b60f260064c77e6d0321c4e7dcc5527cd123cdccebf874c8ac61f7ebf3cb,2018-06-07,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.35
9984da502134624ed8c0b3ae6457269b607f3f89013333fd1c5b719b6339fd1f,2018-10-11,4179086a51ff278b02954f1d3dab538f2552ed3ec04dafe27adf72c7ddaa861c,3.35
979c463076a1695e5de65ca257adb07b446ad9a59aaaa02e2fb7afce7dde7fff,2018-07-16,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,6.7
53f97ec301d5d9cdc9b428a94f42ec55c4702b017bb05d945eb9dd17103673fc,2018-07-19,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,6.7
f8f17d374ff59253da06834699304b7d3b854705fef8b7f6d35ac28a07ac3c32,2018-04-19,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,6.7
fec3824025ae70b0020bbc9355334edc636f9ca7b5cf4c3798f3c4b67aa1674c,2018-10-10,9ad4398218d8fcd180d82236b720a1b0938f541035905de692beb0d15517210d,6.78
a8a403ea14ef7366a691732dadbcfb1dd04496748376a833fe043032679f11f5,2018-10-11,7a64529befb6ea6704de59e2f385440a015d735910cc952cd95b0ec8a2f63bf2,6.78
e6c68b1cecbddb99589d8a4a0fa187febe902ef6c8d8f2b6e29d9000099933b6,2018-10-11,9ad4398218d8fcd180d82236b720a1b0938f541035905de692beb0d15517210d,6.78
013c27980a9ff8ff6c29fa4782f95b393b045dce154a5cd26a57fd70036b637d,2018-10-12,7a64529befb6ea6704de59e2f385440a015d735910cc952cd95b0ec8a2f63bf2,6.78
32e2e25e4e82ffeac49681d6e1269cfbc21bb78fb5b5847db6f5ff4b8b8fffb9,2018-10-10,a2c3abe892e5ca8f9b13c52645e87c2f629700acb0dce47a27a36c0767e650c5,6.78
7b0f41cf24825bcb1ee03ad3e28e2231ad38ee886559bec99206b808b5b231ca,2018-10-11,4b0e0c8837ca1f868079d93184fa128be1d93eb3b0e1783fa9a5322b2d2727c1,6.78
aeff9e5186d45a12941e6474083c4cbcc4f2b96f9920754f12e4c9fa879b0f80,2018-10-11,4f05d9dd31f4bb370547cafe00ca107f9fc1426c61efc5215f2013ced801b0de,6.78
2b60d255cdee3d3664f54384d2ce44f8a14d6aaab6b9fde7f8f6fc711ac1b159,2018-10-12,4b0e0c8837ca1f868079d93184fa128be1d93eb3b0e1783fa9a5322b2d2727c1,6.78
64c0d379b08f170065b3ceb6761ccd218e6fbda87f119c8d2b4edfa5869bc60d,2018-10-12,9ad4398218d8fcd180d82236b720a1b0938f541035905de692beb0d15517210d,6.78
53b88a0b8fb52f38c98b6bb66bcf4c3337f16e7287fb7a6f0ede58d5588fe9ef,2018-10-12,9ad4398218d8fcd180d82236b720a1b0938f541035905de692beb0d15517210d,6.78
c0597dadf5158bbe173fa89585d0047587bd855aee61f5f6150086725fb1a737,2018-10-11,4cc60453d40e560e321dbf7ab1db4a1a3b822d15ac66e963bfd9b4f8a5495b09,6.78
e32831e925a00acfd9e1cefddf6a770b2ab00ca42cc16fe2e500961a9dcd440a,2018-10-12,4cc60453d40e560e321dbf7ab1db4a1a3b822d15ac66e963bfd9b4f8a5495b09,6.78
7c633aec5993566dc56435a017308ba1a0feaf65bc21e893e4d795f2c41618ab,2018-01-23,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
78ac7cdb9d63e05d8debd49459c12dc7220bae226c4b3035585334441a249d77,2018-12-05,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
3d99fb09617093e7f7696b189ca1c60649e557cec11da8ad9ca42bc0330246a8,2018-04-17,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
73af543df5ec88f9d1a4d15758daca888b27bbb7b3a8207944bbf09770a7db29,2018-03-21,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
efdad593bc5ee68f67cb85505ed5387a292bca760e43321d8cf5f03175647229,2018-10-30,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
3fb4a79d88276bf0847e2f9ddbfed0dbb0d76d09dedd7dc4c85b45dd6694e104,2018-09-06,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
61a8ef6115b204e7eced5edb09eca9e02adb8cd4e1ad825aab94bbc8f9534ac0,2018-09-05,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
78e5d267e74c7c2eda27d78e2647f957b0e77538638f323fa8834c49b88f53b6,2018-04-10,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
9fbd912b6473d63119d715028914bad62c8688ef215d29049bab829406612ad0,2018-12-19,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
b7cf3dd7881752008e79144ede8343c7c4c0e20dc36c1e262586cf23677a30d3,2018-03-02,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
f54e439c13e651ba9f4c4618593ca2f44c5de3ed0e1d78b9077ebb1e64b54f9a,2018-04-11,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
7ad0d821463b7ef4180337b415e66dee799c88b3c405b6f0ab68840083884648,2018-02-13,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.55
958e274e673870a672201d201f16c23cb86be726ce2da350a8f8f5523d62a6dd,2018-04-20,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,9.1
ba3a743570e0a81baf9c12e12cfce281cf54794649b23df00913003a1ac2e13d,2018-11-08,fa99404265ce1475deb1c3b321ccdb9e0b0333113ef763742b21ff356a047342,3.47
fed298c2390dfd56728bd4bbc97f64523d6132047230aab34110f441924bb6ac,2018-05-14,abcb0d67b6eb53080885ceed4689b9d3612eef29a4cd43a73c0849e0ff90c64e,3.51
b6d32091f81ff165a430946f1aa5a1f8c75a600d3bbcd430fcb4bf0939996915,2018-05-24,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.55
1233a3e309bfbc06bf76a38ab1476617e853ce971d93261bfb60fa8e2bc79438,2018-09-11,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,3.55
e46b1c1ddae21ba23add9e8d7b9d3d1cc3766f4157135933fcd0fee34f60f668,2018-09-24,f8d9d04fcbb8fcca6241e4847181e14070465f56bd188fb4e833010c85f03076,7.1
0a6cfba2fe46ddc617ea74d510a2bcae0596209edece77d7aeac4f1c8e53acb0,2018-08-13,f8d9d04fcbb8fcca6241e4847181e14070465f56bd188fb4e833010c85f03076,7.1
6ab05513b759fcb11369c1626b71e38b70ed266b8cef734935bea5314ac36be3,2018-04-20,5de0fb6059b0b1a6adf880a830aadbad34ea87668d32e26e230eb5dc33f52ae2,4.75
752e9ca3f089e5dd17ff775d4a7c22d3315b4bfe075d35e459de568584fc1f2d,2018-11-26,4179086a51ff278b02954f1d3dab538f2552ed3ec04dafe27adf72c7ddaa861c,4.75
90cf7bce49794d3c850735a35812db5a4ae7fa7cfff219eb1849f73b32f5e8c0,2018-09-17,d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,4.75
843bba65a70d2709db55140d22574a820af1c6429ba3314e489701f9f01f63ed,2018-05-21,e0009f7bcbd7e180eafcb8dfb95a8bd4c82f99a1cb5a1455fe396f0d4fd29399,4.75
b4f921d93b4ea1188f4f6ee22b3cc054c3105e1beaed3779c6214948406becca,2018-05-25,d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,4.75
e3c6e7cd8ea41025366256c8adcb427f3a573c9b07fc95d742179721010e8aec,2018-05-09,d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,4.75
1a2a56f60afaf6e33040b9d530816b7a5e9aa49d4df11d8e1ce0e320ac95fc37,2018-08-02,d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,4.75
01cab16a1e0018b3b8133c939bdd44a552784ae77416bbf3e86285d64a5cc356,2018-05-23,13fab9a5f1517f89f996e8de45008d80f6aaf730a3054f5a161d491269a8dcbe,4.75
1562c6d9597bcddc122ef18f9a6eba54197b7e637228d5660387d6e51c4906b1,2018-06-27,d7bbc676afd3d9b0b0ae232d0a807a51d8f9cfa613c813a2bddb5df57e3f1f4c,4.75
